-4.744899966544657843e-02 -3.743971949939477462e-01 -5.798098497857493427e-01
4.656647751457076989e-01 -5.642010510209833907e-01 -3.106923347055958740e-01
-6.658684163396400013e-02 1.932213582484499370e-01 -4.863036851330586607e-01
8.784059579092327874e-02 -4.335681961541915652e-01 5.542089892552968244e-01
-5.532051548614966840e-01 -2.198308163593902242e-01 2.591639052724042935e-01
2.169028240984444134e-01 -6.778960512368613633e-01 -5.655015036296917597e-01
3.873924298877498007e-01 3.829296671552983033e-01 -4.000708570822411603e-01
5.410395435988903934e-01 1.479541510537849824e-01 -1.770038894574605948e-01
5.781979353830485335e-01 5.557222944875619408e-01 8.573225555871165360e-03
-1.335595709040349743e-01 5.918202640454764962e-01 -5.285722090152192854e-01
-1.854538714189739590e-01 3.103850122849821647e-02 -4.817524655178578863e-01
1.390046725791353743e-01 5.272970363397303517e-01 5.271159979288161379e-01
1.138618898263747403e-01 5.307942159380300007e-01 5.179193132306376679e-01
5.299668495656544298e-01 1.387396447653855835e-01 -5.193020054501729099e-01
1.984084264609667358e-02 2.112491168124276397e-01 -5.921031180485285539e-01
5.448012587328125989e-01 -5.763494129563707657e-01 1.031576110969885385e-02
-1.171796029739511219e-01 -2.757708334462203315e-01 3.383027513807378428e-01
-3.710981099438325215e-01 -2.581761250883157222e-01 -2.096360012121732397e-01
-4.876627025520087200e-01 2.950065422179939389e-01 -2.195035654655232704e-01
-1.396498171007119482e-01 8.341751613741996141e-02 3.138708415837591637e-01
2.279783834854383073e-01 5.424334204616050314e-01 -2.103064306534617178e-01
-2.978330356294988102e-01 -7.565609672977074984e-02 -1.203708918872838513e-01
2.568850801108411019e-01 5.470819941818747534e-01 -3.000906468220244094e-01
-3.048580453368504029e-01 1.437096708983491844e-01 -5.445516991075057822e-01
1.169706570138363821e-01 -4.113095326535245455e-01 -5.209458809643758848e-01
-1.173931232337206976e-01 -3.727928716163853018e-01 3.333441557273230105e-01
-3.859347408763280640e-01 5.099250936441970250e-01 -1.859733104798196313e-01
-1.916521999223782524e-01 -3.620804504494558040e-01 1.101843458230823275e-01
2.822840605853262769e-02 -7.621392277142000071e-02 -3.013782882698363141e-01
-5.284729616547262365e-01 1.659712010365481036e-02 -2.733427393244133863e-02
-1.903411437004072781e-01 -6.097057354837837062e-01 -2.903820697492101588e-01
-1.640458869371002049e-01 -2.074697552022780056e-01 2.217733232913862984e-01
5.080230835125291167e-01 1.215296157865899396e-01 -3.072570184911515012e-01
9.334442189257673161e-02 -4.783269214623160626e-02 -7.485028857804129632e-02
3.510470179108063360e-01 -3.495898793881047073e-01 -3.342941355518468383e-01
-4.924556565725173307e-01 3.618041615825618590e-02 4.699197888949818713e-01
4.028863454778077169e-01 2.411659072420938299e-01 -3.260104481255153841e-01
-6.223776287682073471e-01 5.796553961012821388e-01 1.588700870727585701e-01
-5.518861162267104659e-01 -5.731282114162927765e-02 -1.289638998680902315e-01
-2.121013157233931842e-02 -4.923425127326800377e-01 3.911105083792055237e-01
-5.064500505365034932e-01 -3.915043334518421014e-01 2.691588601604358866e-01
-1.771010078540272425e-01 -5.957797724000165607e-01 -1.659700999035566005e-01
2.279327940457007429e-01 1.872727464002686415e-01 3.790415060607207343e-01
-2.308774099880908648e-03 -1.218211235023494293e-01 -5.600268915962065552e-01
1.838223884748304005e-01 -1.216549664337880365e-01 1.813098141511660377e-01
-2.580276608487702128e-01 2.234927787753604456e-01 -5.866411502750914497e-01
-5.948459882344990790e-01 3.213845797381288394e-01 1.351243911327091318e-01
6.146544654912224764e-02 -3.031566907920279497e-01 5.149822421471922373e-01
-1.811780936723005886e-01 5.582653118301014183e-01 -2.711939618924076589e-02
-1.296841717709678043e-01 -3.051937919466984894e-02 1.066377981855509693e-02
4.763916024776256863e-01 -1.213011391363413155e-01 -3.293306195183212659e-01
-3.966035046811084985e-01 3.691498530261904110e-01 6.406092806071836954e-01
-7.266453981401327367e-03 3.222570457599882587e-01 -4.492647521671688238e-01
-1.399101164339535130e-01 2.502255613187770455e-01 -2.640542183668961873e-01
3.848137944946714573e-01 3.639620222962748342e-01 -8.562279680783574376e-03
-6.613644579634786469e-03 3.138827891421323013e-01 -1.703534592203955755e-01
2.554809893654177988e-01 -5.752813317562115447e-01 -8.238104322036726712e-02
-3.045297975411808133e-01 5.539925293978441578e-01 -4.362483844150516488e-01
4.980839918874013783e-01 1.287987313884473850e-01 2.894227511127647201e-01
4.504257830267994200e-01 -3.387272265127871940e-01 9.928833640606443689e-02
